y,genus,mean_annual
1.5,genus_AG-337-I02,32.573431957825
2.5,genus_AG-337-I02,33.6841230834613
3.5,genus_AG-337-I02,34.0830330249089
4.5,genus_AG-337-I02,34.5406000969192
5.5,genus_AG-337-I02,34.7554112115948
6.5,genus_AG-337-I02,34.6267394131328
7.5,genus_AG-337-I02,34.4853253261861
8.5,genus_AG-337-I02,34.4391672250058
9.5,genus_AG-337-I02,34.1299677891007
10.5,genus_AG-337-I02,34.097798779081
11.5,genus_AG-337-I02,33.8096277771551
12.5,genus_AG-337-I02,34.1600452290992
13.5,genus_AG-337-I02,34.5529509635709
14.5,genus_AG-337-I02,34.9565810219787
15.5,genus_AG-337-I02,35.2466404921274
16.5,genus_AG-337-I02,35.7018877479573
17.5,genus_AG-337-I02,35.7209804091363
18.5,genus_AG-337-I02,35.9142679163941
19.5,genus_AG-337-I02,35.9471885324252
20.5,genus_AG-337-I02,36.1234985538976
21.5,genus_AG-337-I02,36.4092883092043
22.5,genus_AG-337-I02,36.5475434470806
23.5,genus_AG-337-I02,36.3977595584704
24.5,genus_AG-337-I02,36.180272919922
25.5,genus_AG-337-I02,36.197230600691
26.5,genus_AG-337-I02,35.7042167621718
27.5,genus_AG-337-I02,34.6492795347155
28.5,genus_AG-337-I02,32.9697000455613
29.5,genus_AG-337-I02,32.1177360823404
30.5,genus_AG-337-I02,30.8690488214842
31.5,genus_AG-337-I02,29.7583799635923
32.5,genus_AG-337-I02,28.5065345763866
33.5,genus_AG-337-I02,27.2258966904541
34.5,genus_AG-337-I02,26.3780424030027
35.5,genus_AG-337-I02,24.649910583113
36.5,genus_AG-337-I02,23.0468693114492
37.5,genus_AG-337-I02,21.5339541933707
38.5,genus_AG-337-I02,18.9757729476111
39.5,genus_AG-337-I02,17.0674931937393
40.5,genus_AG-337-I02,14.5280196367331
41.5,genus_AG-337-I02,12.2073199093053
42.5,genus_AG-337-I02,10.4518741805257
43.5,genus_AG-337-I02,9.25784228255818
44.5,genus_AG-337-I02,8.71476861556811
45.5,genus_AG-337-I02,7.92132276412232
46.5,genus_AG-337-I02,7.26626118001421
47.5,genus_AG-337-I02,6.87261907870707
48.5,genus_AG-337-I02,6.41209111821907
49.5,genus_AG-337-I02,6.2673504705858
50.5,genus_AG-337-I02,6.06881316811911
51.5,genus_AG-337-I02,5.8252993328937
52.5,genus_AG-337-I02,5.45987701132683
53.5,genus_AG-337-I02,5.2087223302618
54.5,genus_AG-337-I02,4.92025709879435
55.5,genus_AG-337-I02,4.97292964209539
56.5,genus_AG-337-I02,4.93590682121154
57.5,genus_AG-337-I02,4.85118155891867
58.5,genus_AG-337-I02,4.88419290642974
59.5,genus_AG-337-I02,5.31530355847387
60.5,genus_AG-337-I02,5.71357359889399
61.5,genus_AG-337-I02,5.83026047469791
62.5,genus_AG-337-I02,6.02821827569557
63.5,genus_AG-337-I02,5.68895702050225
64.5,genus_AG-337-I02,5.12734469168165
65.5,genus_AG-337-I02,5.42830084723269
66.5,genus_AG-337-I02,5.11639438766657
67.5,genus_AG-337-I02,4.60764477835514
68.5,genus_AG-337-I02,4.80914574548179
69.5,genus_AG-337-I02,4.89678874725273
70.5,genus_AG-337-I02,4.92960195042841
71.5,genus_AG-337-I02,4.69854471666969
72.5,genus_AG-337-I02,4.63022060589174
73.5,genus_AG-337-I02,4.83129660881456
74.5,genus_AG-337-I02,4.81984086417803
75.5,genus_AG-337-I02,4.67885345828194
76.5,genus_AG-337-I02,4.76005284616209
77.5,genus_AG-337-I02,4.65018952357475
78.5,genus_AG-337-I02,4.38926026624675
79.5,genus_AG-337-I02,4.10843554621395
80.5,genus_AG-337-I02,4.11956736248934
81.5,genus_AG-337-I02,4.04741148684268
82.5,genus_AG-337-I02,
83.5,genus_AG-337-I02,
84.5,genus_AG-337-I02,
85.5,genus_AG-337-I02,
86.5,genus_AG-337-I02,
87.5,genus_AG-337-I02,
88.5,genus_AG-337-I02,
89.5,genus_AG-337-I02,
-89.5,genus_AG-339-G14,
-88.5,genus_AG-339-G14,
-87.5,genus_AG-339-G14,
-86.5,genus_AG-339-G14,
-85.5,genus_AG-339-G14,
-84.5,genus_AG-339-G14,
-83.5,genus_AG-339-G14,
-82.5,genus_AG-339-G14,
-81.5,genus_AG-339-G14,
-80.5,genus_AG-339-G14,
-79.5,genus_AG-339-G14,
-78.5,genus_AG-339-G14,
-77.5,genus_AG-339-G14,
-76.5,genus_AG-339-G14,
-75.5,genus_AG-339-G14,
-74.5,genus_AG-339-G14,
-73.5,genus_AG-339-G14,
-72.5,genus_AG-339-G14,
-71.5,genus_AG-339-G14,
-70.5,genus_AG-339-G14,0.948962898329935
-69.5,genus_AG-339-G14,1.38932827138626
-68.5,genus_AG-339-G14,1.14349020572605
-67.5,genus_AG-339-G14,1.18124461821572
-66.5,genus_AG-339-G14,1.15044579310961
-65.5,genus_AG-339-G14,1.10620287774632
-64.5,genus_AG-339-G14,1.16030186353175
-63.5,genus_AG-339-G14,1.14270300442339
-62.5,genus_AG-339-G14,1.11511018427508
-61.5,genus_AG-339-G14,1.04943471780701
-60.5,genus_AG-339-G14,1.01395735114172
-59.5,genus_AG-339-G14,0.934122020384078
-58.5,genus_AG-339-G14,0.83575950261457
-57.5,genus_AG-339-G14,0.763255844281295
-56.5,genus_AG-339-G14,0.687529100559902
-55.5,genus_AG-339-G14,0.642035511373658
-54.5,genus_AG-339-G14,0.583183567772734
-53.5,genus_AG-339-G14,0.528799996314322
-52.5,genus_AG-339-G14,0.469603539590079
-51.5,genus_AG-339-G14,0.434846949839765
-50.5,genus_AG-339-G14,0.405043388899013
-49.5,genus_AG-339-G14,0.384334299137352
-48.5,genus_AG-339-G14,0.376700643554449
-47.5,genus_AG-339-G14,0.359332765864588
-46.5,genus_AG-339-G14,0.341700922321786
-45.5,genus_AG-339-G14,0.333841625394036
-44.5,genus_AG-339-G14,0.34360174358434
-43.5,genus_AG-339-G14,0.362524710498701
-42.5,genus_AG-339-G14,0.385093097682347
-41.5,genus_AG-339-G14,0.439975417903533
-40.5,genus_AG-339-G14,0.523301165546171
-39.5,genus_AG-339-G14,0.647739218519566
-38.5,genus_AG-339-G14,0.809644663674635
-37.5,genus_AG-339-G14,1.01959378558544
-36.5,genus_AG-339-G14,1.27057550836483
-35.5,genus_AG-339-G14,1.56960170751951
-34.5,genus_AG-339-G14,1.91506893186643
-33.5,genus_AG-339-G14,2.2498087409844
-32.5,genus_AG-339-G14,2.58550737193232
-31.5,genus_AG-339-G14,2.95290945114936
-30.5,genus_AG-339-G14,3.22503626691673
-29.5,genus_AG-339-G14,3.40615829273092
-28.5,genus_AG-339-G14,3.54017447687153
-27.5,genus_AG-339-G14,3.62116113020114
-26.5,genus_AG-339-G14,3.65010537225875
-25.5,genus_AG-339-G14,3.69146889648382
-24.5,genus_AG-339-G14,3.75021669456108
-23.5,genus_AG-339-G14,3.71826769139801
-22.5,genus_AG-339-G14,3.69082627081253
-21.5,genus_AG-339-G14,3.61685841807191
-20.5,genus_AG-339-G14,3.49572694470797
-19.5,genus_AG-339-G14,3.26214498373554
-18.5,genus_AG-339-G14,3.09842056946116
-17.5,genus_AG-339-G14,2.93889487767748
-16.5,genus_AG-339-G14,2.772612609793
-15.5,genus_AG-339-G14,2.62746872294259
-14.5,genus_AG-339-G14,2.47721762103095
-13.5,genus_AG-339-G14,2.31866868196149
-12.5,genus_AG-339-G14,2.15707751903673
-11.5,genus_AG-339-G14,1.94237972912109
-10.5,genus_AG-339-G14,1.7240733392646
-9.5,genus_AG-339-G14,1.53683111304699
-8.5,genus_AG-339-G14,1.36733865537023
-7.5,genus_AG-339-G14,1.25756579006306
-6.5,genus_AG-339-G14,1.1537951225903
-5.5,genus_AG-339-G14,1.07871974322612
-4.5,genus_AG-339-G14,1.01763755046904
-3.5,genus_AG-339-G14,0.939344298964356
-2.5,genus_AG-339-G14,0.876130055075929
-1.5,genus_AG-339-G14,0.835300887592013
-0.5,genus_AG-339-G14,0.827522301321253
0.5,genus_AG-339-G14,0.864587085487227
1.5,genus_AG-339-G14,0.985813382185636
2.5,genus_AG-339-G14,1.11552375127387
3.5,genus_AG-339-G14,1.1951394658444
4.5,genus_AG-339-G14,1.32933945555834
5.5,genus_AG-339-G14,1.39773912475269
6.5,genus_AG-339-G14,1.50590734437568
7.5,genus_AG-339-G14,1.58543739393095
8.5,genus_AG-339-G14,1.72288713222189
9.5,genus_AG-339-G14,1.82758514539351
10.5,genus_AG-339-G14,1.9800496599733
11.5,genus_AG-339-G14,2.08127537695789
12.5,genus_AG-339-G14,2.23811011699308
13.5,genus_AG-339-G14,2.40076175251535
14.5,genus_AG-339-G14,2.53455808944267
15.5,genus_AG-339-G14,2.6741999196058
16.5,genus_AG-339-G14,2.81612238744388
17.5,genus_AG-339-G14,2.90224893873056
18.5,genus_AG-339-G14,3.06025104603369
19.5,genus_AG-339-G14,3.12333734748305
20.5,genus_AG-339-G14,3.25737077139059
21.5,genus_AG-339-G14,3.38797118376736
22.5,genus_AG-339-G14,3.44655231213604
23.5,genus_AG-339-G14,3.47949926737918
24.5,genus_AG-339-G14,3.47387095045828
25.5,genus_AG-339-G14,3.56266198402402
26.5,genus_AG-339-G14,3.56156565628211
27.5,genus_AG-339-G14,3.45959609067634
28.5,genus_AG-339-G14,3.28602497901865
29.5,genus_AG-339-G14,3.17160108465992
30.5,genus_AG-339-G14,2.8928794242598
31.5,genus_AG-339-G14,2.64207236436556
32.5,genus_AG-339-G14,2.35576295900527
33.5,genus_AG-339-G14,2.12182964238077
34.5,genus_AG-339-G14,1.9762243228377
35.5,genus_AG-339-G14,1.73443813329186
36.5,genus_AG-339-G14,1.51126834013148
37.5,genus_AG-339-G14,1.31405053048002
38.5,genus_AG-339-G14,1.05079970220877
39.5,genus_AG-339-G14,0.855408817466239
40.5,genus_AG-339-G14,0.65578718005567
41.5,genus_AG-339-G14,0.499027204277046
42.5,genus_AG-339-G14,0.376678810902518
43.5,genus_AG-339-G14,0.298977370600396
44.5,genus_AG-339-G14,0.271457177695305
45.5,genus_AG-339-G14,0.232115147118449
46.5,genus_AG-339-G14,0.215426025763658
47.5,genus_AG-339-G14,0.208920720042581
48.5,genus_AG-339-G14,0.184531257528307
49.5,genus_AG-339-G14,0.183472561126001
50.5,genus_AG-339-G14,0.185480840435756
51.5,genus_AG-339-G14,0.194488116804193
52.5,genus_AG-339-G14,0.196825621459006
53.5,genus_AG-339-G14,0.196217368083056
54.5,genus_AG-339-G14,0.200854324540863
55.5,genus_AG-339-G14,0.211178229741852
56.5,genus_AG-339-G14,0.214208538216978
57.5,genus_AG-339-G14,0.23389031098275
58.5,genus_AG-339-G14,0.235504563071981
59.5,genus_AG-339-G14,0.260267690748498
60.5,genus_AG-339-G14,0.284543155870485
61.5,genus_AG-339-G14,0.321842172546384
62.5,genus_AG-339-G14,0.366987491113681
63.5,genus_AG-339-G14,0.375518192073364
64.5,genus_AG-339-G14,0.312791177335783
65.5,genus_AG-339-G14,0.425007921996222
66.5,genus_AG-339-G14,0.30048017758484
67.5,genus_AG-339-G14,0.328734269966654
68.5,genus_AG-339-G14,0.360642544568535
69.5,genus_AG-339-G14,0.411637634802158
70.5,genus_AG-339-G14,0.436211725517859
71.5,genus_AG-339-G14,0.416621423444013
72.5,genus_AG-339-G14,0.445891744697635
73.5,genus_AG-339-G14,0.542977197719157
74.5,genus_AG-339-G14,0.565611737303723
75.5,genus_AG-339-G14,0.562673936978253
76.5,genus_AG-339-G14,0.653545730735648
77.5,genus_AG-339-G14,0.742217460904796
78.5,genus_AG-339-G14,0.773284878011176
79.5,genus_AG-339-G14,0.770138127894087
80.5,genus_AG-339-G14,0.692521294511483
81.5,genus_AG-339-G14,0.798101256954411
82.5,genus_AG-339-G14,
83.5,genus_AG-339-G14,
84.5,genus_AG-339-G14,
85.5,genus_AG-339-G14,
86.5,genus_AG-339-G14,
87.5,genus_AG-339-G14,
88.5,genus_AG-339-G14,
89.5,genus_AG-339-G14,
-89.5,genus_AG-422-B15,
-88.5,genus_AG-422-B15,
-87.5,genus_AG-422-B15,
-86.5,genus_AG-422-B15,
-85.5,genus_AG-422-B15,
-84.5,genus_AG-422-B15,
-83.5,genus_AG-422-B15,
-82.5,genus_AG-422-B15,
-81.5,genus_AG-422-B15,
-80.5,genus_AG-422-B15,
-79.5,genus_AG-422-B15,
-78.5,genus_AG-422-B15,
-77.5,genus_AG-422-B15,
-76.5,genus_AG-422-B15,
-75.5,genus_AG-422-B15,
-74.5,genus_AG-422-B15,
-73.5,genus_AG-422-B15,
-72.5,genus_AG-422-B15,
-71.5,genus_AG-422-B15,
-70.5,genus_AG-422-B15,2.37323852198444
-69.5,genus_AG-422-B15,3.61882158730434
-68.5,genus_AG-422-B15,3.39818245000271
-67.5,genus_AG-422-B15,3.58758809663188
-66.5,genus_AG-422-B15,3.68713851214272
-65.5,genus_AG-422-B15,3.51645074354989
-64.5,genus_AG-422-B15,3.57450165187368
-63.5,genus_AG-422-B15,3.676038413079
-62.5,genus_AG-422-B15,3.7602954998895
-61.5,genus_AG-422-B15,3.71386394979867
-60.5,genus_AG-422-B15,3.6866966625543
-59.5,genus_AG-422-B15,3.58453869154608
-58.5,genus_AG-422-B15,3.51135362419557
-57.5,genus_AG-422-B15,3.42744771029365
-56.5,genus_AG-422-B15,3.32980643607724
-55.5,genus_AG-422-B15,3.27953757036704
-54.5,genus_AG-422-B15,3.10583250935907
-53.5,genus_AG-422-B15,2.95060843807636
-52.5,genus_AG-422-B15,2.86396752672152
-51.5,genus_AG-422-B15,2.84505195220204
-50.5,genus_AG-422-B15,2.79704299952474
-49.5,genus_AG-422-B15,2.80388796845976
-48.5,genus_AG-422-B15,2.83047437200102
-47.5,genus_AG-422-B15,2.8361518308301
-46.5,genus_AG-422-B15,2.86057098266146
-45.5,genus_AG-422-B15,2.96192571333429
-44.5,genus_AG-422-B15,3.11241041243227
-43.5,genus_AG-422-B15,3.33656682267383
-42.5,genus_AG-422-B15,3.6692555267644
-41.5,genus_AG-422-B15,4.10060646972482
-40.5,genus_AG-422-B15,4.653802357153
-39.5,genus_AG-422-B15,5.18109164253829
-38.5,genus_AG-422-B15,5.75195942856561
-37.5,genus_AG-422-B15,6.32557751368177
-36.5,genus_AG-422-B15,6.88940530275086
-35.5,genus_AG-422-B15,7.41138779770079
-34.5,genus_AG-422-B15,7.98457325592514
-33.5,genus_AG-422-B15,8.54911305270637
-32.5,genus_AG-422-B15,9.01606142763294
-31.5,genus_AG-422-B15,9.5510604795476
-30.5,genus_AG-422-B15,9.95427184968743
-29.5,genus_AG-422-B15,10.1283372356548
-28.5,genus_AG-422-B15,10.2712813364899
-27.5,genus_AG-422-B15,10.3029628392884
-26.5,genus_AG-422-B15,10.1610715625918
-25.5,genus_AG-422-B15,10.004062128972
-24.5,genus_AG-422-B15,9.90276119098107
-23.5,genus_AG-422-B15,9.61038433877842
-22.5,genus_AG-422-B15,9.31924998884067
-21.5,genus_AG-422-B15,8.94921738212978
-20.5,genus_AG-422-B15,8.54566612490454
-19.5,genus_AG-422-B15,7.95780758017623
-18.5,genus_AG-422-B15,7.53140946791589
-17.5,genus_AG-422-B15,7.15981483044637
-16.5,genus_AG-422-B15,6.76638531759073
-15.5,genus_AG-422-B15,6.4689089036085
-14.5,genus_AG-422-B15,6.12760525168751
-13.5,genus_AG-422-B15,5.72502262033312
-12.5,genus_AG-422-B15,5.32641964113935
-11.5,genus_AG-422-B15,4.8674870931182
-10.5,genus_AG-422-B15,4.38546570583017
-9.5,genus_AG-422-B15,3.94082964903484
-8.5,genus_AG-422-B15,3.53334934503709
-7.5,genus_AG-422-B15,3.37219035052473
-6.5,genus_AG-422-B15,3.17966175162502
-5.5,genus_AG-422-B15,3.0747945318181
-4.5,genus_AG-422-B15,3.04764339709175
-3.5,genus_AG-422-B15,3.05291962251464
-2.5,genus_AG-422-B15,3.04153069698001
-1.5,genus_AG-422-B15,2.90058097616498
-0.5,genus_AG-422-B15,2.67520786196184
0.5,genus_AG-422-B15,2.7745253826121
1.5,genus_AG-422-B15,3.29402974287431
2.5,genus_AG-422-B15,3.66601506319729
3.5,genus_AG-422-B15,3.76034403924857
4.5,genus_AG-422-B15,3.92271713304598
5.5,genus_AG-422-B15,3.97256275251183
6.5,genus_AG-422-B15,4.06156712495268
7.5,genus_AG-422-B15,4.13043990430124
8.5,genus_AG-422-B15,4.30769271353848
9.5,genus_AG-422-B15,4.48306256767626
10.5,genus_AG-422-B15,4.68510643400219
11.5,genus_AG-422-B15,4.8871324632059
12.5,genus_AG-422-B15,5.19748625965602
13.5,genus_AG-422-B15,5.54047634571604
14.5,genus_AG-422-B15,5.85415359550212
15.5,genus_AG-422-B15,6.22261211828891
16.5,genus_AG-422-B15,6.70270521519787
17.5,genus_AG-422-B15,6.93935610697817
18.5,genus_AG-422-B15,7.29498389350429
19.5,genus_AG-422-B15,7.64191416992189
20.5,genus_AG-422-B15,8.15210969082873
21.5,genus_AG-422-B15,8.66071976239903
22.5,genus_AG-422-B15,9.07000972307273
23.5,genus_AG-422-B15,9.35724412657092
24.5,genus_AG-422-B15,9.56029599455573
25.5,genus_AG-422-B15,9.99105437102918
26.5,genus_AG-422-B15,10.1635062010414
27.5,genus_AG-422-B15,10.1380761754079
28.5,genus_AG-422-B15,9.83575375558721
29.5,genus_AG-422-B15,9.88567183920957
30.5,genus_AG-422-B15,9.62431262491708
31.5,genus_AG-422-B15,9.43168660503082
32.5,genus_AG-422-B15,9.14198645910382
33.5,genus_AG-422-B15,8.88625258197371
34.5,genus_AG-422-B15,8.8045549679913
35.5,genus_AG-422-B15,8.27690930337271
36.5,genus_AG-422-B15,7.73779723234422
37.5,genus_AG-422-B15,7.22873037304061
38.5,genus_AG-422-B15,6.38834785979127
39.5,genus_AG-422-B15,5.79879109174364
40.5,genus_AG-422-B15,4.99703766435262
41.5,genus_AG-422-B15,4.18893134478288
42.5,genus_AG-422-B15,3.52262432801299
43.5,genus_AG-422-B15,3.02492502165214
44.5,genus_AG-422-B15,2.86832543388221
45.5,genus_AG-422-B15,2.55953323091521
46.5,genus_AG-422-B15,2.33372248653993
47.5,genus_AG-422-B15,2.19460605479693
48.5,genus_AG-422-B15,2.03941322828494
49.5,genus_AG-422-B15,2.08091154421572
50.5,genus_AG-422-B15,2.0850556819656
51.5,genus_AG-422-B15,2.04232590233267
52.5,genus_AG-422-B15,2.01266513095685
53.5,genus_AG-422-B15,1.97084843832837
54.5,genus_AG-422-B15,1.89555562627179
55.5,genus_AG-422-B15,1.96600694342922
56.5,genus_AG-422-B15,1.95401821446059
57.5,genus_AG-422-B15,1.96695803385981
58.5,genus_AG-422-B15,1.96674599027618
59.5,genus_AG-422-B15,2.19300453961455
60.5,genus_AG-422-B15,2.4068658072342
61.5,genus_AG-422-B15,2.58107698363834
62.5,genus_AG-422-B15,2.7769966234264
63.5,genus_AG-422-B15,2.7878220342493
64.5,genus_AG-422-B15,2.47926011034712
65.5,genus_AG-422-B15,3.19425239039144
66.5,genus_AG-422-B15,2.69274331546407
67.5,genus_AG-422-B15,2.578032403316
68.5,genus_AG-422-B15,2.81878761670499
69.5,genus_AG-422-B15,3.14299675067318
70.5,genus_AG-422-B15,3.18989040245711
71.5,genus_AG-422-B15,3.02579348352119
72.5,genus_AG-422-B15,3.11433335596021
73.5,genus_AG-422-B15,3.48155245947044
74.5,genus_AG-422-B15,3.5736602839864
75.5,genus_AG-422-B15,3.43726734576098
76.5,genus_AG-422-B15,3.72774933456232
77.5,genus_AG-422-B15,3.79932638556706
78.5,genus_AG-422-B15,3.80633024747959
79.5,genus_AG-422-B15,3.75054236788748
80.5,genus_AG-422-B15,3.58998956585758
81.5,genus_AG-422-B15,3.66733250922306
82.5,genus_AG-422-B15,
83.5,genus_AG-422-B15,
84.5,genus_AG-422-B15,
85.5,genus_AG-422-B15,
86.5,genus_AG-422-B15,
87.5,genus_AG-422-B15,
88.5,genus_AG-422-B15,
89.5,genus_AG-422-B15,
-89.5,genus_AG-430-B22,
-88.5,genus_AG-430-B22,
-87.5,genus_AG-430-B22,
-86.5,genus_AG-430-B22,
-85.5,genus_AG-430-B22,
-84.5,genus_AG-430-B22,
-83.5,genus_AG-430-B22,
-82.5,genus_AG-430-B22,
-81.5,genus_AG-430-B22,
-80.5,genus_AG-430-B22,
-79.5,genus_AG-430-B22,
-78.5,genus_AG-430-B22,
-77.5,genus_AG-430-B22,
-76.5,genus_AG-430-B22,
-75.5,genus_AG-430-B22,
-74.5,genus_AG-430-B22,
-73.5,genus_AG-430-B22,
-72.5,genus_AG-430-B22,
-71.5,genus_AG-430-B22,
-70.5,genus_AG-430-B22,0.480839354921934
-69.5,genus_AG-430-B22,0.405055097570801
-68.5,genus_AG-430-B22,0.363526355480437
-67.5,genus_AG-430-B22,0.341363999740112
-66.5,genus_AG-430-B22,0.331170514955599
-65.5,genus_AG-430-B22,0.335544568603501
-64.5,genus_AG-430-B22,0.312987917118118
-63.5,genus_AG-430-B22,0.30945883506787
-62.5,genus_AG-430-B22,0.325013873716466
-61.5,genus_AG-430-B22,0.330471050452742
-60.5,genus_AG-430-B22,0.346006573598482
-59.5,genus_AG-430-B22,0.367430799156552
-58.5,genus_AG-430-B22,0.39469803734913
-57.5,genus_AG-430-B22,0.416055881217724
-56.5,genus_AG-430-B22,0.435674005763071
-55.5,genus_AG-430-B22,0.448362028292397
-54.5,genus_AG-430-B22,0.445634382437647
-53.5,genus_AG-430-B22,0.452706441791944
-52.5,genus_AG-430-B22,0.479881338210694
-51.5,genus_AG-430-B22,0.509549456580691
-50.5,genus_AG-430-B22,0.534763618910614
-49.5,genus_AG-430-B22,0.574747720684653
-48.5,genus_AG-430-B22,0.615748506445803
-47.5,genus_AG-430-B22,0.661381424742977
-46.5,genus_AG-430-B22,0.727241618638505
-45.5,genus_AG-430-B22,0.822000897658786
-44.5,genus_AG-430-B22,0.926698371341041
-43.5,genus_AG-430-B22,1.067041868445
-42.5,genus_AG-430-B22,1.27391939347447
-41.5,genus_AG-430-B22,1.48173896129499
-40.5,genus_AG-430-B22,1.66955953132123
-39.5,genus_AG-430-B22,1.78724039648917
-38.5,genus_AG-430-B22,1.89709507269829
-37.5,genus_AG-430-B22,1.97531109242803
-36.5,genus_AG-430-B22,2.01570185842214
-35.5,genus_AG-430-B22,2.03579064318435
-34.5,genus_AG-430-B22,2.04533343135174
-33.5,genus_AG-430-B22,2.05727222905416
-32.5,genus_AG-430-B22,2.0443882839612
-31.5,genus_AG-430-B22,2.03122771190041
-30.5,genus_AG-430-B22,2.02574874676135
-29.5,genus_AG-430-B22,2.01695846619679
-28.5,genus_AG-430-B22,2.02835003328246
-27.5,genus_AG-430-B22,2.03563690029613
-26.5,genus_AG-430-B22,2.03001424454247
-25.5,genus_AG-430-B22,2.00868990752655
-24.5,genus_AG-430-B22,1.99715132086919
-23.5,genus_AG-430-B22,1.97574734464061
-22.5,genus_AG-430-B22,1.95389453058909
-21.5,genus_AG-430-B22,1.93276497333956
-20.5,genus_AG-430-B22,1.90499731338215
-19.5,genus_AG-430-B22,1.86144657140822
-18.5,genus_AG-430-B22,1.83256608329613
-17.5,genus_AG-430-B22,1.80547078741863
-16.5,genus_AG-430-B22,1.77671769881117
-15.5,genus_AG-430-B22,1.74661805841627
-14.5,genus_AG-430-B22,1.72801192338109
-13.5,genus_AG-430-B22,1.70520843154462
-12.5,genus_AG-430-B22,1.67893629845325
-11.5,genus_AG-430-B22,1.6788061403082
-10.5,genus_AG-430-B22,1.68323073944333
-9.5,genus_AG-430-B22,1.68313111832508
-8.5,genus_AG-430-B22,1.71119423233131
-7.5,genus_AG-430-B22,1.7416950717957
-6.5,genus_AG-430-B22,1.77640974629232
-5.5,genus_AG-430-B22,1.80531785877369
-4.5,genus_AG-430-B22,1.82627118444806
-3.5,genus_AG-430-B22,1.86682655753699
-2.5,genus_AG-430-B22,1.89425039713493
-1.5,genus_AG-430-B22,1.86849081953086
-0.5,genus_AG-430-B22,1.78764349170671
0.5,genus_AG-430-B22,1.79167635461612
1.5,genus_AG-430-B22,1.85735479105415
2.5,genus_AG-430-B22,1.89706127441697
3.5,genus_AG-430-B22,1.89254273013534
4.5,genus_AG-430-B22,1.87432242655598
5.5,genus_AG-430-B22,1.863339983153
6.5,genus_AG-430-B22,1.80251997008472
7.5,genus_AG-430-B22,1.7567147048978
8.5,genus_AG-430-B22,1.71139622708363
9.5,genus_AG-430-B22,1.6484276727695
10.5,genus_AG-430-B22,1.61135953096217
11.5,genus_AG-430-B22,1.58910104278034
12.5,genus_AG-430-B22,1.60261869167735
13.5,genus_AG-430-B22,1.62077597151307
14.5,genus_AG-430-B22,1.63662435633878
15.5,genus_AG-430-B22,1.64422493677417
16.5,genus_AG-430-B22,1.64667340661281
17.5,genus_AG-430-B22,1.64347411206427
18.5,genus_AG-430-B22,1.63232717042196
19.5,genus_AG-430-B22,1.63268685068718
20.5,genus_AG-430-B22,1.64152500602974
21.5,genus_AG-430-B22,1.65781649237367
22.5,genus_AG-430-B22,1.67843203984188
23.5,genus_AG-430-B22,1.70703770862965
24.5,genus_AG-430-B22,1.72594762688366
25.5,genus_AG-430-B22,1.73400047948991
26.5,genus_AG-430-B22,1.7395473824171
27.5,genus_AG-430-B22,1.74426871524155
28.5,genus_AG-430-B22,1.74508465128855
29.5,genus_AG-430-B22,1.79326983081752
30.5,genus_AG-430-B22,1.86628505063317
31.5,genus_AG-430-B22,1.91004137906266
32.5,genus_AG-430-B22,1.95145311339261
